PLACE_NM,COUNTRY_NM,CARD_UTILIIZA_PRICE,CARD_UTILIIZA_CAS_CO,BASE_QUARTER
광안리해수욕장,태국,134600,7,2021년 1분기
광안리해수욕장,오스트레일리아,128200,5,2021년 1분기
광안리해수욕장,핀란드,112950,5,2021년 1분기
광안리해수욕장,홍콩,101800,1,2021년 1분기
광안리해수욕장,바하마,93600,3,2021년 1분기
광안리해수욕장,뉴질랜드,90000,1,2021년 1분기
광안리해수욕장,불가리아,76200,4,2021년 1분기
광안리해수욕장,코스타리카,66550,1,2021년 1분기
광안리해수욕장,콜롬비아,55800,4,2021년 1분기
광안리해수욕장,독일,43600,3,2021년 1분기
광안리해수욕장,멕시코,42200,4,2021년 1분기
광안리해수욕장,베트남,38000,1,2021년 1분기
광안리해수욕장,이탈리아,29500,2,2021년 1분기
광안리해수욕장,파키스탄,27700,1,2021년 1분기
광안리해수욕장,스페인,19500,1,2021년 1분기
광안리해수욕장,폴란드,14800,2,2021년 1분기
광안리해수욕장,벨라루스,8000,2,2021년 1분기
광안리해수욕장,캄보디아,8000,1,2021년 1분기
광안리해수욕장,체코,7700,1,2021년 1분기
광안리해수욕장,페루,7500,1,2021년 1분기
광안리해수욕장,브라질,7000,1,2021년 1분기
광안리해수욕장,에스토니아,6800,1,2021년 1분기
광안리해수욕장,말레이지아,5900,2,2021년 1분기
광안리해수욕장,미얀마,2600,1,2021년 1분기
광안리해수욕장,노르웨이,1000,1,2021년 1분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",미국,925010,63,2020년 1분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",일본,57600,3,2020년 1분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",인도네시아,53000,3,2020년 1분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",러시아,46000,2,2020년 1분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",대만,23500,1,2020년 1분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",카자흐스탄,23500,2,2020년 1분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",중국,22300,3,2020년 1분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",베트남,21000,1,2020년 1분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",필리핀,18600,1,2020년 1분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",오스트레일리아,18000,1,2020년 1분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",영국,16000,1,2020년 1분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",버뮤다,12100,1,2020년 1분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",스페인,8500,1,2020년 1분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",파라과이,3900,1,2020년 1분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",프랑스,3000,1,2020년 1분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",에스토니아,2200,1,2020년 1분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",미국,2031780,107,2020년 2분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",중국,1208468,22,2020년 2분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",러시아,579190,87,2020년 2분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",일본,274830,11,2020년 2분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",인도네시아,232000,4,2020년 2분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",영국,181700,8,2020년 2분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",오스트레일리아,160880,7,2020년 2분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",인도,90000,1,2020년 2분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",프랑스,82700,8,2020년 2분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",대만,70800,2,2020년 2분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",베트남,66900,10,2020년 2분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",스페인,51420,3,2020년 2분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",독일,36400,6,2020년 2분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",캐나다,36000,2,2020년 2분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",네덜란드,22400,4,2020년 2분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",카자흐스탄,19900,1,2020년 2분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",오스트리아,12700,1,2020년 2분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",스위스,9200,3,2020년 2분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",남아프리카공화국,7700,1,2020년 2분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",이탈리아,6000,3,2020년 2분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",터키,3900,1,2020년 2분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",헝가리,2000,1,2020년 2분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",보스니아헤르체고비치,1400,1,2020년 2분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",미국,1950220,87,2020년 3분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",중국,521523,16,2020년 3분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",인도네시아,488000,6,2020년 3분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",오스트레일리아,286040,30,2020년 3분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",러시아,220180,22,2020년 3분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",영국,211500,16,2020년 3분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",카자흐스탄,198900,13,2020년 3분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",일본,116620,7,2020년 3분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",스페인,76800,5,2020년 3분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",그리스,74400,9,2020년 3분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",대만,67500,4,2020년 3분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",멕시코,65000,1,2020년 3분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",싱가폴,51000,1,2020년 3분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",독일,46900,6,2020년 3분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",뉴질랜드,39000,1,2020년 3분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",괌,23000,1,2020년 3분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",콜롬비아,21600,2,2020년 3분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",프랑스,17500,5,2020년 3분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",폴란드,15320,2,2020년 3분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",태국,15300,1,2020년 3분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",슬로바키아,12000,2,2020년 3분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",네덜란드,8900,2,2020년 3분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",캄보디아,5400,2,2020년 3분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",브라질,4500,1,2020년 3분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",벨라루스,3800,1,2020년 3분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",베트남,3000,1,2020년 3분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",미국,1597590,92,2020년 4분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",중국,312841,10,2020년 4분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",카자흐스탄,154800,7,2020년 4분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",프랑스,77060,12,2020년 4분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",인도,73000,1,2020년 4분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",필리핀,68500,1,2020년 4분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",뉴질랜드,63000,1,2020년 4분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",홍콩,61000,1,2020년 4분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",일본,48720,5,2020년 4분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",독일,45000,1,2020년 4분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",오스트레일리아,41800,2,2020년 4분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",러시아,38400,6,2020년 4분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",우크라이나,34000,1,2020년 4분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",영국,30200,3,2020년 4분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",멕시코,28700,2,2020년 4분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",베트남,28000,1,2020년 4분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",스페인,13000,1,2020년 4분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",푸에르토리코,9500,2,2020년 4분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",태국,8800,1,2020년 4분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",루마니아,5520,1,2020년 4분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",에스토니아,3000,1,2020년 4분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",핀란드,1000,1,2020년 4분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",미국,925010,63,2021년 1분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",일본,57600,3,2021년 1분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",인도네시아,53000,3,2021년 1분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",러시아,46000,2,2021년 1분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",대만,23500,1,2021년 1분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",카자흐스탄,23500,2,2021년 1분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",중국,22300,3,2021년 1분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",베트남,21000,1,2021년 1분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",필리핀,18600,1,2021년 1분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",오스트레,18000,1,2021년 1분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",영국,16000,1,2021년 1분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",버뮤다,12100,1,2021년 1분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",스페인,8500,1,2021년 1분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",파라과이,3900,1,2021년 1분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",프랑스,3000,1,2021년 1분기
"다대포해수욕장(굼의 낙조분수, 몰운대)",에스토니아,2200,1,2021년 1분기
동백섬&누리마루APEC하우스,싱가폴,70138008,188,2020년 1분기
동백섬&누리마루APEC하우스,미국,48493249,207,2020년 1분기
동백섬&누리마루APEC하우스,캐나다,42689490,16,2020년 1분기
동백섬&누리마루APEC하우스,독일,22446217,30,2020년 1분기
동백섬&누리마루APEC하우스,홍콩,21849973,84,2020년 1분기
동백섬&누리마루APEC하우스,영국,5595614,25,2020년 1분기
동백섬&누리마루APEC하우스,일본,2083695,11,2020년 1분기
동백섬&누리마루APEC하우스,노르웨이,1345520,1,2020년 1분기
동백섬&누리마루APEC하우스,아랍에미레이트,725000,2,2020년 1분기
동백섬&누리마루APEC하우스,러시아,656600,7,2020년 1분기
동백섬&누리마루APEC하우스,인도네시아,573850,5,2020년 1분기
동백섬&누리마루APEC하우스,중국,515649,6,2020년 1분기
동백섬&누리마루APEC하우스,스위스,458630,5,2020년 1분기
동백섬&누리마루APEC하우스,오스트레일리아,356100,6,2020년 1분기
동백섬&누리마루APEC하우스,페루,247000,2,2020년 1분기
동백섬&누리마루APEC하우스,대만,200450,3,2020년 1분기
동백섬&누리마루APEC하우스,멕시코,169800,2,2020년 1분기
동백섬&누리마루APEC하우스,필리핀,116000,1,2020년 1분기
동백섬&누리마루APEC하우스,프랑스,111500,5,2020년 1분기
동백섬&누리마루APEC하우스,이탈리아,53000,2,2020년 1분기
동백섬&누리마루APEC하우스,보츠와나,44000,2,2020년 1분기
동백섬&누리마루APEC하우스,오스트리아,44000,1,2020년 1분기
동백섬&누리마루APEC하우스,스페인,19500,2,2020년 1분기
동백섬&누리마루APEC하우스,푸에르토리코,18000,1,2020년 1분기
동백섬&누리마루APEC하우스,폴란드,13900,1,2020년 1분기
동백섬&누리마루APEC하우스,인도,12500,1,2020년 1분기
동백섬&누리마루APEC하우스,그리스,11000,1,2020년 1분기
동백섬&누리마루APEC하우스,네덜란드,1000,1,2020년 1분기
동백섬&누리마루APEC하우스,미국,167124564,528,2020년 2분기
동백섬&누리마루APEC하우스,싱가폴,73347244,219,2020년 2분기
동백섬&누리마루APEC하우스,홍콩,10283768,36,2020년 2분기
동백섬&누리마루APEC하우스,러시아,2971925,10,2020년 2분기
동백섬&누리마루APEC하우스,중국,2923017,32,2020년 2분기
동백섬&누리마루APEC하우스,영국,2026495,24,2020년 2분기
동백섬&누리마루APEC하우스,프랑스,2019900,12,2020년 2분기
동백섬&누리마루APEC하우스,스위스,1914100,4,2020년 2분기
동백섬&누리마루APEC하우스,일본,1759625,21,2020년 2분기
동백섬&누리마루APEC하우스,아랍에미레이트,1588135,8,2020년 2분기
동백섬&누리마루APEC하우스,독일,1414660,9,2020년 2분기
동백섬&누리마루APEC하우스,스페인,898740,7,2020년 2분기
동백섬&누리마루APEC하우스,캐나다,810270,12,2020년 2분기
동백섬&누리마루APEC하우스,오스트레일리아,462600,6,2020년 2분기
동백섬&누리마루APEC하우스,스웨덴,445800,9,2020년 2분기
동백섬&누리마루APEC하우스,태국,304390,2,2020년 2분기
동백섬&누리마루APEC하우스,몽고,299800,2,2020년 2분기
동백섬&누리마루APEC하우스,베트남,286700,3,2020년 2분기
동백섬&누리마루APEC하우스,인도,252500,5,2020년 2분기
동백섬&누리마루APEC하우스,인도네시아,190800,3,2020년 2분기
동백섬&누리마루APEC하우스,대만,145500,7,2020년 2분기
동백섬&누리마루APEC하우스,푸에르,127700,6,2020년 2분기
동백섬&누리마루APEC하우스,카자흐스탄,76000,2,2020년 2분기
동백섬&누리마루APEC하우스,덴마크,69000,2,2020년 2분기
동백섬&누리마루APEC하우스,멕시코,53000,1,2020년 2분기
동백섬&누리마루APEC하우스,노르웨이,47900,3,2020년 2분기
동백섬&누리마루APEC하우스,오스트리아,46500,1,2020년 2분기
동백섬&누리마루APEC하우스,필리핀,40000,2,2020년 2분기
동백섬&누리마루APEC하우스,벨기에,24500,2,2020년 2분기
동백섬&누리마루APEC하우스,핀란드,22500,3,2020년 2분기
동백섬&누리마루APEC하우스,말레이지아,19000,2,2020년 2분기
동백섬&누리마루APEC하우스,터키,13900,1,2020년 2분기
동백섬&누리마루APEC하우스,카타르,7500,1,2020년 2분기
동백섬&누리마루APEC하우스,싱가폴,213784082,420,2020년 3분기
동백섬&누리마루APEC하우스,미국,176299876,721,2020년 3분기
동백섬&누리마루APEC하우스,홍콩,23259618,64,2020년 3분기
동백섬&누리마루APEC하우스,캐나다,5591055,21,2020년 3분기
동백섬&누리마루APEC하우스,영국,4402010,31,2020년 3분기
동백섬&누리마루APEC하우스,덴마크,3024363,5,2020년 3분기
동백섬&누리마루APEC하우스,스위스,2318630,9,2020년 3분기
동백섬&누리마루APEC하우스,독일,2008500,12,2020년 3분기
동백섬&누리마루APEC하우스,중국,1720112,22,2020년 3분기
동백섬&누리마루APEC하우스,사우디아라비아,1708300,13,2020년 3분기
동백섬&누리마루APEC하우스,일본,1517800,20,2020년 3분기
동백섬&누리마루APEC하우스,러시아,1129200,9,2020년 3분기
동백섬&누리마루APEC하우스,아랍에미레이트,829760,2,2020년 3분기
동백섬&누리마루APEC하우스,오스트레일리아,635500,7,2020년 3분기
동백섬&누리마루APEC하우스,프랑스,621800,9,2020년 3분기
동백섬&누리마루APEC하우스,그리스,550900,2,2020년 3분기
동백섬&누리마루APEC하우스,인도네시아,517000,5,2020년 3분기
동백섬&누리마루APEC하우스,네덜란드,499125,1,2020년 3분기
동백섬&누리마루APEC하우스,멕시코,465400,7,2020년 3분기
동백섬&누리마루APEC하우스,노르웨이,328500,11,2020년 3분기
동백섬&누리마루APEC하우스,스웨덴,172500,4,2020년 3분기
동백섬&누리마루APEC하우스,파나마,157000,1,2020년 3분기
동백섬&누리마루APEC하우스,이탈리아,96400,2,2020년 3분기
동백섬&누리마루APEC하우스,태국,93500,2,2020년 3분기
동백섬&누리마루APEC하우스,카자흐스탄,65500,5,2020년 3분기
동백섬&누리마루APEC하우스,뉴질랜드,60950,1,2020년 3분기
동백섬&누리마루APEC하우스,싸이프러스,47000,1,2020년 3분기
동백섬&누리마루APEC하우스,핀란드,39000,1,2020년 3분기
동백섬&누리마루APEC하우스,벨기에,35600,2,2020년 3분기
동백섬&누리마루APEC하우스,대만,10000,1,2020년 3분기
동백섬&누리마루APEC하우스,몽고,10000,1,2020년 3분기
동백섬&누리마루APEC하우스,스페인,6500,1,2020년 3분기
동백섬&누리마루APEC하우스,싱가폴,115777615,270,2020년 4분기
동백섬&누리마루APEC하우스,미국,114782239,505,2020년 4분기
동백섬&누리마루APEC하우스,홍콩,15333583,48,2020년 4분기
동백섬&누리마루APEC하우스,중국,9170382,46,2020년 4분기
동백섬&누리마루APEC하우스,영국,2879342,24,2020년 4분기
동백섬&누리마루APEC하우스,일본,2682193,19,2020년 4분기
동백섬&누리마루APEC하우스,네덜란드,2078715,10,2020년 4분기
동백섬&누리마루APEC하우스,오스트레일리아,2040430,11,2020년 4분기
동백섬&누리마루APEC하우스,캐나다,2040244,16,2020년 4분기
동백섬&누리마루APEC하우스,아랍에미레이트,1870132,6,2020년 4분기
동백섬&누리마루APEC하우스,독일,1731300,10,2020년 4분기
동백섬&누리마루APEC하우스,인도네시아,1577300,6,2020년 4분기
동백섬&누리마루APEC하우스,노르웨이,1011900,3,2020년 4분기
동백섬&누리마루APEC하우스,러시아,897820,12,2020년 4분기
동백섬&누리마루APEC하우스,뉴질랜드,841220,7,2020년 4분기
동백섬&누리마루APEC하우스,프랑스,551162,11,2020년 4분기
동백섬&누리마루APEC하우스,핀란드,501300,3,2020년 4분기
동백섬&누리마루APEC하우스,베트남,387590,2,2020년 4분기
동백섬&누리마루APEC하우스,브라질,163520,1,2020년 4분기
동백섬&누리마루APEC하우스,스웨덴,138000,4,2020년 4분기
동백섬&누리마루APEC하우스,태국,137000,5,2020년 4분기
동백섬&누리마루APEC하우스,콜롬비아,130000,4,2020년 4분기
동백섬&누리마루APEC하우스,아일랜드,108700,1,2020년 4분기
동백섬&누리마루APEC하우스,이탈리아,49100,3,2020년 4분기
동백섬&누리마루APEC하우스,대만,42000,1,2020년 4분기
동백섬&누리마루APEC하우스,멕시코,39000,1,2020년 4분기
동백섬&누리마루APEC하우스,몽고,23000,1,2020년 4분기
동백섬&누리마루APEC하우스,사우디아라비아,22500,1,2020년 4분기
동백섬&누리마루APEC하우스,루마니아,19500,1,2020년 4분기
동백섬&누리마루APEC하우스,덴마크,10800,1,2020년 4분기
동백섬&누리마루APEC하우스,룩셈부르크,7000,1,2020년 4분기
동백섬&누리마루APEC하우스,벨기에,5000,1,2020년 4분기
동백섬&누리마루APEC하우스,스페인,4000,1,2020년 4분기
동백섬&누리마루APEC하우스,싱가폴,70138008,188,2021년 1분기
동백섬&누리마루APEC하우스,미국,48493249,207,2021년 1분기
동백섬&누리마루APEC하우스,캐나다,42689490,16,2021년 1분기
동백섬&누리마루APEC하우스,독일,22446217,30,2021년 1분기
동백섬&누리마루APEC하우스,홍콩,21849973,84,2021년 1분기
동백섬&누리마루APEC하우스,영국,5595614,25,2021년 1분기
동백섬&누리마루APEC하우스,일본,2083695,11,2021년 1분기
동백섬&누리마루APEC하우스,노르웨이,1345520,1,2021년 1분기
동백섬&누리마루APEC하우스,아랍에미레이트,725000,2,2021년 1분기
동백섬&누리마루APEC하우스,러시아,656600,7,2021년 1분기
동백섬&누리마루APEC하우스,인도네시아,573850,5,2021년 1분기
동백섬&누리마루APEC하우스,중국,515649,6,2021년 1분기
동백섬&누리마루APEC하우스,스위스,458630,5,2021년 1분기
동백섬&누리마루APEC하우스,오스트레일리아,356100,6,2021년 1분기
동백섬&누리마루APEC하우스,페루,247000,2,2021년 1분기
동백섬&누리마루APEC하우스,대만,200450,3,2021년 1분기
동백섬&누리마루APEC하우스,멕시코,169800,2,2021년 1분기
동백섬&누리마루APEC하우스,필리핀,116000,1,2021년 1분기
동백섬&누리마루APEC하우스,프랑스,111500,5,2021년 1분기
동백섬&누리마루APEC하우스,이탈리아,53000,2,2021년 1분기
동백섬&누리마루APEC하우스,보츠와나,44000,2,2021년 1분기
동백섬&누리마루APEC하우스,오스트리아,44000,1,2021년 1분기
동백섬&누리마루APEC하우스,스페인,19500,2,2021년 1분기
동백섬&누리마루APEC하우스,푸에르토리코,18000,1,2021년 1분기
동백섬&누리마루APEC하우스,폴란드,13900,1,2021년 1분기
동백섬&누리마루APEC하우스,인도,12500,1,2021년 1분기
동백섬&누리마루APEC하우스,그리스,11000,1,2021년 1분기
동백섬&누리마루APEC하우스,네덜란드,1000,1,2021년 1분기
마린시티 카페거리,인도네시아,39938600,3,2020년 1분기
마린시티 카페거리,미국,10131660,170,2020년 1분기
마린시티 카페거리,홍콩,4772600,24,2020년 1분기
마린시티 카페거리,영국,2587400,11,2020년 1분기
마린시티 카페거리,러시아,1672340,59,2020년 1분기
마린시티 카페거리,일본,1131740,27,2020년 1분기
마린시티 카페거리,캐나다,393020,20,2020년 1분기
마린시티 카페거리,페루,121300,2,2020년 1분기
마린시티 카페거리,벨기에,119300,4,2020년 1분기
마린시티 카페거리,스리랑카,81910,2,2020년 1분기
마린시티 카페거리,베트남,70100,4,2020년 1분기
마린시티 카페거리,중국,52885,5,2020년 1분기
마린시티 카페거리,아랍에미레이트,51700,5,2020년 1분기
마린시티 카페거리,태국,48000,1,2020년 1분기
마린시티 카페거리,프랑스,34300,4,2020년 1분기
마린시티 카페거리,필리핀,21700,2,2020년 1분기
마린시티 카페거리,바하마,21000,2,2020년 1분기
마린시티 카페거리,멕시코,20800,1,2020년 1분기
마린시티 카페거리,미얀마,9820,1,2020년 1분기
마린시티 카페거리,폴란드,3500,1,2020년 1분기
마린시티 카페거리,미국,18771570,343,2020년 2분기
마린시티 카페거리,일본,1639250,13,2020년 2분기
마린시티 카페거리,중국,1254980,4,2020년 2분기
마린시티 카페거리,홍콩,1038950,23,2020년 2분기
마린시티 카페거리,러시아,630500,32,2020년 2분기
마린시티 카페거리,노르웨이,599300,17,2020년 2분기
마린시티 카페거리,싱가폴,422900,14,2020년 2분기
마린시티 카페거리,영국,420400,24,2020년 2분기
마린시티 카페거리,인도네시아,279000,2,2020년 2분기
마린시티 카페거리,필리핀,239000,3,2020년 2분기
마린시티 카페거리,프랑스,231800,9,2020년 2분기
마린시티 카페거리,캐나다,199700,10,2020년 2분기
마린시티 카페거리,오스트레일리아,180900,5,2020년 2분기
마린시티 카페거리,베트남,115500,3,2020년 2분기
마린시티 카페거리,이탈리아,95000,2,2020년 2분기
마린시티 카페거리,독일,94600,13,2020년 2분기
마린시티 카페거리,스위스,78000,3,2020년 2분기
마린시티 카페거리,바하마,77300,4,2020년 2분기
마린시티 카페거리,보스니아헤르체고비치,69000,1,2020년 2분기
마린시티 카페거리,태국,57000,2,2020년 2분기
마린시티 카페거리,스웨덴,53400,2,2020년 2분기
마린시티 카페거리,대만,53000,1,2020년 2분기
마린시티 카페거리,터키,46000,3,2020년 2분기
마린시티 카페거리,네덜란드,27000,1,2020년 2분기
마린시티 카페거리,벨기에,27000,1,2020년 2분기
마린시티 카페거리,핀란드,19000,7,2020년 2분기
마린시티 카페거리,덴마크,14000,1,2020년 2분기
마린시티 카페거리,온두라스,9600,1,2020년 2분기
마린시티 카페거리,체코,6900,1,2020년 2분기
마린시티 카페거리,콜롬비아,3000,2,2020년 2분기
마린시티 카페거리,사우디아라비아,1000,1,2020년 2분기
마린시티 카페거리,미국,22348230,618,2020년 3분기
마린시티 카페거리,중국,6553020,44,2020년 3분기
마린시티 카페거리,홍콩,6171450,56,2020년 3분기
마린시티 카페거리,영국,5097100,36,2020년 3분기
마린시티 카페거리,일본,3078220,45,2020년 3분기
마린시티 카페거리,러시아,1472100,86,2020년 3분기
마린시티 카페거리,노르웨이,573300,32,2020년 3분기
마린시티 카페거리,싱가폴,568550,6,2020년 3분기
마린시티 카페거리,베네수엘라,484900,8,2020년 3분기
마린시티 카페거리,캐나다,348220,14,2020년 3분기
마린시티 카페거리,오스트레일리아,281300,4,2020년 3분기
마린시티 카페거리,인도네시아,267390,6,2020년 3분기
마린시티 카페거리,버뮤다,262000,2,2020년 3분기
마린시티 카페거리,아랍에미레이트,240900,9,2020년 3분기
마린시티 카페거리,네덜란드,240000,5,2020년 3분기
마린시티 카페거리,독일,222800,11,2020년 3분기
마린시티 카페거리,스페인,201000,2,2020년 3분기
마린시티 카페거리,파푸아뉴기니,130000,1,2020년 3분기
마린시티 카페거리,벨기에,106600,7,2020년 3분기
마린시티 카페거리,바하마,99000,5,2020년 3분기
마린시티 카페거리,대만,74600,3,2020년 3분기
마린시티 카페거리,보스니아헤르체고비치,66000,1,2020년 3분기
마린시티 카페거리,덴마크,43000,1,2020년 3분기
마린시티 카페거리,스위스,42000,1,2020년 3분기
마린시티 카페거리,프랑스,37700,1,2020년 3분기
마린시티 카페거리,이탈리아,26000,3,2020년 3분기
마린시티 카페거리,베트남,18600,1,2020년 3분기
마린시티 카페거리,터키,13900,1,2020년 3분기
마린시티 카페거리,아일랜드,4000,1,2020년 3분기
마린시티 카페거리,멕시코,3500,1,2020년 3분기
마린시티 카페거리,푸에르토리코,3500,1,2020년 3분기
마린시티 카페거리,미국,20779610,459,2020년 4분기
마린시티 카페거리,영국,17040560,111,2020년 4분기
마린시티 카페거리,중국,5870917,32,2020년 4분기
마린시티 카페거리,일본,3722600,78,2020년 4분기
마린시티 카페거리,러시아,2804670,89,2020년 4분기
마린시티 카페거리,홍콩,2398680,32,2020년 4분기
마린시티 카페거리,캐나다,1056700,23,2020년 4분기
마린시티 카페거리,노르웨이,575700,23,2020년 4분기
마린시티 카페거리,인도네시아,409040,18,2020년 4분기
마린시티 카페거리,프랑스,343300,7,2020년 4분기
마린시티 카페거리,아랍에미레이트,276700,5,2020년 4분기
마린시티 카페거리,독일,208000,5,2020년 4분기
마린시티 카페거리,페루,152000,1,2020년 4분기
마린시티 카페거리,베트남,137000,1,2020년 4분기
마린시티 카페거리,멕시코,109600,2,2020년 4분기
마린시티 카페거리,말레이지아,70000,1,2020년 4분기
마린시티 카페거리,오스트레일리아,65750,5,2020년 4분기
마린시티 카페거리,대만,64500,3,2020년 4분기
마린시티 카페거리,브라질,64000,1,2020년 4분기
마린시티 카페거리,베네수엘라,51800,2,2020년 4분기
마린시티 카페거리,벨기에,50500,4,2020년 4분기
마린시티 카페거리,싱가폴,33100,2,2020년 4분기
마린시티 카페거리,태국,32000,1,2020년 4분기
마린시티 카페거리,에스토니아,15500,5,2020년 4분기
마린시티 카페거리,필리핀,15400,1,2020년 4분기
마린시티 카페거리,트리니나드토바고,13500,1,2020년 4분기
마린시티 카페거리,바하마,4800,1,2020년 4분기
마린시티 카페거리,몽고,3600,1,2020년 4분기
마린시티 카페거리,인도네시아,39938600,3,2021년 1분기
마린시티 카페거리,미국,10131660,170,2021년 1분기
마린시티 카페거리,홍콩,4772600,24,2021년 1분기
마린시티 카페거리,영국,2587400,11,2021년 1분기
마린시티 카페거리,러시아,1672340,59,2021년 1분기
마린시티 카페거리,일본,1131740,27,2021년 1분기
마린시티 카페거리,캐나다,393020,20,2021년 1분기
마린시티 카페거리,페루,121300,2,2021년 1분기
